assumed_correlation,effective_independent_epochs,all_miss_probability
0.6655518394648829,1.465686274509804,0.006367174998076358
0.6688795986622074,1.45892622541874,0.006517415952001696
0.6722073578595318,1.4522282475393473,0.006669773566274878
0.6755351170568562,1.445591489865751,0.006824251348897727
0.6788628762541806,1.4390151168778664,0.006980852524455149
0.682190635451505,1.432498308190752,0.007139580037178033
0.6855183946488295,1.4260402582134435,0.007300436554052605
0.6888461538461538,1.4196401758169757,0.007463424467972817
0.6921739130434782,1.4132972840113065,0.0076285459009324584
0.6955016722408026,1.4070108196308597,0.0077958027072539265
0.698829431438127,1.4007800330284257,0.007965196476850447
0.7021571906354515,1.3946041877771573,0.008136728538518887
0.7054849498327759,1.3884825603804165,0.00831039996326016
0.7088127090301003,1.3824144399892273,0.008486211567624514
0.7121404682274247,1.3763991281271075,0.008664163917078927
0.7154682274247491,1.3704359384220508,0.008844257329394107
0.7187959866220736,1.3645241963454482,0.0090264918780484
0.722123745819398,1.3586632389577373,0.00921086739564631
0.7254515050167224,1.3528524146605765,0.00939738347734927
0.7287792642140468,1.3470910829553557,0.009586039484316217
0.7321070234113712,1.3413786142078465,0.00977683454715209
0.7354347826086957,1.335714389418819,0.00996976756936182
0.7387625418060201,1.3300978000004449,0.010164837230807968
0.7420903010033445,1.3245282475583162,0.01036204199117006
0.7454180602006689,1.3190051436789214,0.010561380093403603
0.7487458193979933,1.3135279097224128,0.010762849567197148
0.7520735785953178,1.3080959766205187,0.01096644823242552
0.7554013377926421,1.3027087846794476,0.011172173702597626
0.7587290969899665,1.2973657833876435,0.01138002338829723
0.7620568561872909,1.2920664312282517,0.011589994500615184
0.7653846153846153,1.2868101954961644,0.011802084054571527
0.7687123745819398,1.28159655211951,0.01201628887252631
0.7720401337792642,1.2764249854854683,0.012232605587577506
0.7753678929765886,1.2712949882702842,0.012451030646944894
0.778695652173913,1.2662060612733628,0.012671560315338745
0.7820234113712374,1.261157713255337,0.012894190678311908
0.7853511705685619,1.256149460779989,0.013118917645594537
0.7886789297658863,1.251180828059927,0.013345736954409994
0.7920066889632107,1.246251346805908,0.013574644172771311
0.7953344481605351,1.2413605560797087,0.013805634702756999
0.7986622073578595,1.2365080021504486,0.014038703783765372
0.801989966555184,1.2316932383542682,0.014273846495746574
0.8053177257525084,1.2269158249572734,0.014511057762411472
0.8086454849498328,1.2221753290216568,0.014750332354416633
0.8119732441471572,1.2174713242749124,0.014991664892524634
0.8153010033444816,1.2128033909820564,0.015235049850739153
0.818628762541806,1.2081711158207784,0.01548048155941401
0.8219565217391304,1.2035740917594422,0.015727954208335747
0.8252842809364548,1.19901191793786,0.015977461849779107
0.8286120401337792,1.1944841995507702,0.01622899840153482
0.8319397993311036,1.1899905477339436,0.01648255764990934
0.835267558528428,1.185530579452852,0.01673813325269596
0.8385953177257525,1.181103917393829,0.016995718742117024
0.8419230769230769,1.1767101898576635,0.01725530752773665
0.8452508361204013,1.1723490306555548,0.01751689289934393
0.8485785953177257,1.1680200790073783,0.017780468029805766
0.8519063545150501,1.1637229794421915,0.018046025977889665
0.8552341137123746,1.1594573817009317,0.018313559691055793
0.858561872909699,1.1552229406412453,0.018583062008218066
0.8618896321070234,1.1510193161443933,0.018854525662474392
0.8652173913043478,1.1468461730241835,0.01912794328380551
0.8685451505016722,1.1427031809378765,0.019403307401742342
0.8718729096989967,1.138590014299015,0.019680610448001998
0.8752006688963211,1.13450635219213,0.019959844759091863
0.8785284280936455,1.1304518782892745,0.02024100257888202
0.8818561872909699,1.1264262807683434,0.02052407606114574
0.8851839464882942,1.1224292522331274,0.02080905727206823
0.8885117056856187,1.1184604896350696,0.02109593819272305
0.8918394648829431,1.11451969419667,0.02138471072151697
0.8951672240802675,1.1106065713365072,0.021675366676602546
0.8984949832775919,1.1067208305958343,0.021967897798258782
0.9018227424749163,1.1028621855667062,0.022262295751240054
0.9051505016722408,1.0990303538216115,0.02255855212709276
0.9084782608695652,1.0952250568445614,0.022856658446440418
0.9118060200668896,1.0914460199636062,0.023156606161236985
0.915133779264214,1.0876929722847464,0.0234583866569883
0.9184615384615384,1.0839656466271994,0.023761991254942133
0.9217892976588629,1.0802637794599945,0.024067411214246773
0.9251170568561873,1.076587110839864,0.024374637734078004
0.9284448160535117,1.0729353843503942,0.024683661955735244
0.9317725752508361,1.0693083470424147,0.024994474964706376
0.9351003344481605,1.0657057493755908,0.02530706779270173
0.938428093645485,1.0621273451611928,0.025621431419657278
0.9417558528428094,1.0585728915060146,0.025937556775707325
0.9450836120401338,1.0550421487574144,0.026255434743126804
0.9484113712374582,1.051534880449452,0.026575056158243272
0.9517391304347825,1.048050853250097,0.026896411813318966
0.955066889632107,1.0445898369094815,0.02721949245840313
0.9583946488294314,1.0411516042091775,0.027544288803154567
0.9617224080267558,1.03773593091247,0.027870791518635
0.9650501672240802,1.0343425957156078,0.028198991239073132
0.9683779264214046,1.0309713802000051,0.028528878563600004
0.971705685618729,1.0276220687853783,0.028860444057955337
0.9750334448160535,1.0242944486837902,0.02919367825616575
0.9783612040133779,1.020988309854586,0.029528571662194525
0.9816889632107023,1.017703444960198,0.029865114751563657
0.9850167224080267,1.014439649322802,0.03020329797294794
0.9883444816053512,1.0111967208818042,0.030543111749741784
0.9916722408026756,1.00797446015214,0.030884546481598864
0.995,1.004772670183371,0.031227592545944597
